comune_istat_x;comune_cat_x;comune_amm_x;comune_descrizione_x;fascia_x;zona;linkzona;cod_tip;descr_tipologia;stato;stato_prev_x;compr_min;compr_max;loc_min;loc_max;sup_nl_loc;semestre;comune_istat_y;comune_cat_y;comune_amm_y;comune_descrizione_y;fascia_y;zona_descr;cod_tip_prev;descr_tip_prev;stato_prev_y;microzona
5023042.0;D6CB;E489;LAVAGNO;B;B1;VR00000428;7.0;Capannoni tipici;OTTIMO;P;465.0;650.0;2.3;3.5;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;B;'COMPENDI EDIFICATI DI SAN PIETRO E VAGO E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023042.0;D6CB;E489;LAVAGNO;E;E1;VR00001077;20.0;Abitazioni civili;NORMALE;P;1000.0;1450.0;0.0;0.0;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;E;'COMPENDIO EDIFICATO COLLINARE DI SAN BRICCIO E ZONE LIMITROFE';20.0;Abitazioni civili;N;0.0
5023042.0;D6CB;E489;LAVAGNO;E;E1;VR00001077;21.0;Abitazioni di tipo economico;NORMALE;P;880.0;1300.0;0.0;0.0;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;E;'COMPENDIO EDIFICATO COLLINARE DI SAN BRICCIO E ZONE LIMITROFE';20.0;Abitazioni civili;N;0.0
5023042.0;D6CB;E489;LAVAGNO;E;E1;VR00001077;1.0;Ville e Villini;NORMALE;P;1350.0;1900.0;0.0;0.0;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;E;'COMPENDIO EDIFICATO COLLINARE DI SAN BRICCIO E ZONE LIMITROFE';20.0;Abitazioni civili;N;0.0
5023042.0;D6CB;E489;LAVAGNO;R;R1;VR00001075;20.0;Abitazioni civili;NORMALE;P;840.0;1250.0;0.0;0.0;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023042.0;D6CB;E489;LAVAGNO;R;R1;VR00001075;1.0;Ville e Villini;NORMALE;P;1000.0;1500.0;0.0;0.0;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023042.0;D6CB;E489;LAVAGNO;R;R1;VR00001075;7.0;Capannoni tipici;OTTIMO;P;415.0;560.0;1.9;2.7;L;20232.0;5023042.0;D6CB;E489;LAVAGNO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;20.0;Abitazioni civili;NORMALE;P;2650.0;3900.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;20.0;Abitazioni civili;OTTIMO; ;3300.0;4700.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;21.0;Abitazioni di tipo economico;NORMALE;P;2000.0;2850.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;1.0;Ville e Villini;NORMALE;P;3500.0;5000.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;5.0;Negozi;NORMALE;P;2300.0;3500.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;B;B1;VR00000415;6.0;Uffici;NORMALE;P;1400.0;2050.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;B;'CAPOLUOGO E ZONE LIMITROFE PREGIATE';20.0;Abitazioni civili;N;1.0
5023043.0;D6CC;E502;LAZISE;D;D2;VR00000420;20.0;Abitazioni civili;NORMALE;P;1600.0;2050.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'ENTROTERRA DEL CAPOLUOGO, A MINORE DENSITA EDILIZIA';20.0;Abitazioni civili;N;2.0
5023043.0;D6CC;E502;LAZISE;D;D2;VR00000420;1.0;Ville e Villini;NORMALE;P;2000.0;2900.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'ENTROTERRA DEL CAPOLUOGO, A MINORE DENSITA EDILIZIA';20.0;Abitazioni civili;N;2.0
5023043.0;D6CC;E502;LAZISE;D;D2;VR00000420;5.0;Negozi;NORMALE;P;1150.0;1700.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'ENTROTERRA DEL CAPOLUOGO, A MINORE DENSITA EDILIZIA';20.0;Abitazioni civili;N;2.0
5023043.0;D6CC;E502;LAZISE;D;D2;VR00000420;6.0;Uffici;NORMALE;P;890.0;1350.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'ENTROTERRA DEL CAPOLUOGO, A MINORE DENSITA EDILIZIA';20.0;Abitazioni civili;N;2.0
5023043.0;D6CC;E502;LAZISE;D;D2;VR00000420;7.0;Capannoni tipici;OTTIMO;P;500.0;740.0;2.8;3.8;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'ENTROTERRA DEL CAPOLUOGO, A MINORE DENSITA EDILIZIA';20.0;Abitazioni civili;N;2.0
5023043.0;D6CC;E502;LAZISE;D;D5;VR00001219;20.0;Abitazioni civili;NORMALE;P;1850.0;2750.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'FASCIA TERRITORIO LUNGO LAGO - FRAZIONE PACENGO, LOC. BOTTONA, CA`BOSCA, S.FERMO';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;D;D5;VR00001219;21.0;Abitazioni di tipo economico;NORMALE;P;1600.0;2300.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'FASCIA TERRITORIO LUNGO LAGO - FRAZIONE PACENGO, LOC. BOTTONA, CA`BOSCA, S.FERMO';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;D;D5;VR00001219;1.0;Ville e Villini;NORMALE;P;2400.0;3500.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'FASCIA TERRITORIO LUNGO LAGO - FRAZIONE PACENGO, LOC. BOTTONA, CA`BOSCA, S.FERMO';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;D;D5;VR00001219;5.0;Negozi;NORMALE;P;1500.0;2200.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'FASCIA TERRITORIO LUNGO LAGO - FRAZIONE PACENGO, LOC. BOTTONA, CA`BOSCA, S.FERMO';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;D;D5;VR00001219;6.0;Uffici;NORMALE;P;1250.0;1850.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;D;'FASCIA TERRITORIO LUNGO LAGO - FRAZIONE PACENGO, LOC. BOTTONA, CA`BOSCA, S.FERMO';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;E;E1;VR00001218;20.0;Abitazioni civili;NORMALE;P;1850.0;2550.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;E;'FRAZIONE DI COLA` E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;E;E1;VR00001218;21.0;Abitazioni di tipo economico;NORMALE;P;1500.0;2200.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;E;'FRAZIONE DI COLA` E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;E;E1;VR00001218;1.0;Ville e Villini;NORMALE;P;2200.0;3200.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;E;'FRAZIONE DI COLA` E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;E;E1;VR00001218;5.0;Negozi;NORMALE;P;1300.0;1950.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;E;'FRAZIONE DI COLA` E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;E;E1;VR00001218;6.0;Uffici;NORMALE;P;1100.0;1600.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;E;'FRAZIONE DI COLA` E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023043.0;D6CC;E502;LAZISE;R;R2;VR00001217;20.0;Abitazioni civili;NORMALE;P;1600.0;2050.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023043.0;D6CC;E502;LAZISE;R;R2;VR00001217;1.0;Ville e Villini;NORMALE;P;2000.0;2900.0;0.0;0.0;L;20232.0;5023043.0;D6CC;E502;LAZISE;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023043.0;D6CC;E502;LAZISE;R;R2;VR00001217;7.0;Capannoni tipici;OTTIMO;P;500.0;740.0;2.8;3.8;L;20232.0;5023043.0;D6CC;E502;LAZISE;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023044.0;D6CD;E512;LEGNAGO;B;B1;VR00000167;20.0;Abitazioni civili;NORMALE;P;910.0;1350.0;4.5;6.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;B;'CAPOLUOGO E CENTRO STORICO ALLA DESTRA DELL`ADIGE';20.0;Abitazioni civili;N;1.0
5023044.0;D6CD;E512;LEGNAGO;B;B1;VR00000167;21.0;Abitazioni di tipo economico;NORMALE;P;880.0;1300.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;B;'CAPOLUOGO E CENTRO STORICO ALLA DESTRA DELL`ADIGE';20.0;Abitazioni civili;N;1.0
5023044.0;D6CD;E512;LEGNAGO;B;B1;VR00000167;1.0;Ville e Villini;NORMALE;P;1500.0;2200.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;B;'CAPOLUOGO E CENTRO STORICO ALLA DESTRA DELL`ADIGE';20.0;Abitazioni civili;N;1.0
5023044.0;D6CD;E512;LEGNAGO;B;B1;VR00000167;5.0;Negozi;OTTIMO;P;1500.0;2200.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;B;'CAPOLUOGO E CENTRO STORICO ALLA DESTRA DELL`ADIGE';20.0;Abitazioni civili;N;1.0
5023044.0;D6CD;E512;LEGNAGO;B;B1;VR00000167;6.0;Uffici;NORMALE;P;1050.0;1600.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;B;'CAPOLUOGO E CENTRO STORICO ALLA DESTRA DELL`ADIGE';20.0;Abitazioni civili;N;1.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;20.0;Abitazioni civili;NORMALE;P;820.0;1200.0;3.3;4.4;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;21.0;Abitazioni di tipo economico;NORMALE;P;680.0;1000.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;1.0;Ville e Villini;NORMALE;P;1100.0;1600.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;9.0;Magazzini;NORMALE;P;280.0;415.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;5.0;Negozi;NORMALE;P;1050.0;1600.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;6.0;Uffici;NORMALE;P;870.0;1300.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;7.0;Capannoni tipici;NORMALE;P;325.0;465.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C1;VR00000361;10.0;Laboratori;NORMALE;P;325.0;465.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'CASETTE, PORTO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;20.0;Abitazioni civili;NORMALE;P;850.0;1200.0;3.3;4.4;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;21.0;Abitazioni di tipo economico;NORMALE;P;680.0;1000.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;1.0;Ville e Villini;NORMALE;P;1100.0;1600.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;9.0;Magazzini;NORMALE;P;280.0;415.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;5.0;Negozi;NORMALE;P;1050.0;1600.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;6.0;Uffici;NORMALE;P;870.0;1300.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;C;C2;VR00001200;10.0;Laboratori;NORMALE;P;325.0;465.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;C;'TERRANEGRA E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;D;D1;VR00000168;20.0;Abitazioni civili;NORMALE;P;770.0;1100.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;D;'SAN PIETRO, VANGADIZZA, VIGO, CANOVE E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;D;D1;VR00000168;1.0;Ville e Villini;NORMALE;P;960.0;1400.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;D;'SAN PIETRO, VANGADIZZA, VIGO, CANOVE E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;2.0
5023044.0;D6CD;E512;LEGNAGO;D;D2;VR00000362;7.0;Capannoni tipici;NORMALE;P;370.0;510.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;D;'ZONA PRODUTTIVA DI SAN PIETRO';7.0;Capannoni tipici;N;3.0
5023044.0;D6CD;E512;LEGNAGO;E;E5;VR00001199;20.0;Abitazioni civili;NORMALE;P;770.0;1100.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;E;'SAN VITO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;E;E5;VR00001199;1.0;Ville e Villini;NORMALE;P;960.0;1400.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;E;'SAN VITO E COMPARTI EDIFICATI LIMITROFI';20.0;Abitazioni civili;N;0.0
5023044.0;D6CD;E512;LEGNAGO;R;R1;VR00001197;20.0;Abitazioni civili;NORMALE;P;570.0;810.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023044.0;D6CD;E512;LEGNAGO;R;R1;VR00001197;1.0;Ville e Villini;NORMALE;P;660.0;960.0;0.0;0.0;L;20232.0;5023044.0;D6CD;E512;LEGNAGO;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;20.0;Abitazioni civili;NORMALE;P;3100.0;4500.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;20.0;Abitazioni civili;OTTIMO; ;4100.0;6100.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;21.0;Abitazioni di tipo economico;NORMALE;P;2050.0;2550.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;1.0;Ville e Villini;NORMALE;P;4500.0;6600.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;5.0;Negozi;NORMALE;P;2100.0;3100.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;B;B1;VR00000411;6.0;Uffici;NORMALE;P;1450.0;2150.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;B;'CAPOLUOGO E FASCIA PREGIATA DI TERRITORIO LUNGO LAGO E A RIDOSSO DELLA SS.GARDESANA';20.0;Abitazioni civili;N;2.0
5023045.0;D6CE;E848;MALCESINE;D;D2;VR00001216;20.0;Abitazioni civili;NORMALE;P;2200.0;3100.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';20.0;Abitazioni civili;N;0.0
5023045.0;D6CE;E848;MALCESINE;D;D2;VR00001216;21.0;Abitazioni di tipo economico;NORMALE;P;1850.0;2650.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';20.0;Abitazioni civili;N;0.0
5023045.0;D6CE;E848;MALCESINE;D;D2;VR00001216;1.0;Ville e Villini;NORMALE;P;2550.0;3800.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';20.0;Abitazioni civili;N;0.0
5023045.0;D6CE;E848;MALCESINE;D;D2;VR00001216;5.0;Negozi;NORMALE;P;1500.0;2200.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';20.0;Abitazioni civili;N;0.0
5023045.0;D6CE;E848;MALCESINE;D;D2;VR00001216;6.0;Uffici;NORMALE;P;1300.0;1950.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';20.0;Abitazioni civili;N;0.0
5023045.0;D6CE;E848;MALCESINE;R;R2;VR00001215;20.0;Abitazioni civili;NORMALE;P;1850.0;2650.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023045.0;D6CE;E848;MALCESINE;R;R2;VR00001215;1.0;Ville e Villini;NORMALE;P;2100.0;3100.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023045.0;D6CE;E848;MALCESINE;R;R2;VR00001215;5.0;Negozi;NORMALE;P;1150.0;1700.0;0.0;0.0;L;20232.0;5023045.0;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023045.0;D6CE;E848;MALCESINE;R;R2;VR00001215;7.0;Capannoni tipici;OTTIMO;P;445.0;650.0;2.2;3.3;L;20232.0;5023045.0;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';0.0;Non presente; ;0.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;20.0;Abitazioni civili;NORMALE;P;960.0;1350.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;20.0;Abitazioni civili;OTTIMO; ;1350.0;1800.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;21.0;Abitazioni di tipo economico;NORMALE;P;850.0;1000.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;1.0;Ville e Villini;NORMALE;P;1250.0;1750.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;5.0;Negozi;NORMALE;P;920.0;1400.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;6.0;Uffici;NORMALE;P;830.0;1250.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;7.0;Capannoni tipici;OTTIMO;P;415.0;560.0;2.1;2.9;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA, RUGOLIN E ZONE LIMITROFE';20.0;Abitazioni civili;N;1.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;20.0;Abitazioni civili;NORMALE;P;720.0;970.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA, PURANO, SAN ROCCO, MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';0.0;Non presente; ;0.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;1.0;Ville e Villini;NORMALE;P;840.0;1250.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA, PURANO, SAN ROCCO, MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';0.0;Non presente; ;0.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;5.0;Negozi;NORMALE;P;830.0;1150.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA, PURANO, SAN ROCCO, MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';0.0;Non presente; ;0.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;6.0;Uffici;NORMALE;P;730.0;920.0;0.0;0.0;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA, PURANO, SAN ROCCO, MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';0.0;Non presente; ;0.0
5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;7.0;Capannoni tipici;OTTIMO;P;370.0;510.0;1.6;2.3;L;20232.0;5023046.0;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA, PURANO, SAN ROCCO, MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';0.0;Non presente; ;0.0
