comune_istat_val;comune_cat_val;comune_amm_val;comune_descrizione_val;fascia_val;zona_val;linkzona;cod_tip;descr_tipologia;stato;stato_prev_val;compr_min;compr_max;loc_min;loc_max;sup_nl_loc;semestre;comune_istat_zone;comune_cat_zone;comune_amm_zone;comune_descrizione_zone;fascia_zone;zona_descr;zona_zone;cod_tip_prev;descr_tip_prev;stato_prev_zone;microzona
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;B2;VR00000845;1;Ville e Villini;NORMALE;P;1400;1950;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;'COMPARTI EDIFICATI A RIDOSSO DEL CENTRO STORICO E ZONE LIMITROFE';B2;20;Abitazioni civili;N;3.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;B2;VR00000845;5;Negozi;NORMALE;P;1250;1800;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;'COMPARTI EDIFICATI A RIDOSSO DEL CENTRO STORICO E ZONE LIMITROFE';B2;20;Abitazioni civili;N;3.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;B2;VR00000845;6;Uffici;NORMALE;P;1050;1450;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;B;'COMPARTI EDIFICATI A RIDOSSO DEL CENTRO STORICO E ZONE LIMITROFE';B2;20;Abitazioni civili;N;3.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D1;VR00000445;20;Abitazioni civili;NORMALE;P;970;1400;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A SUD DEL CAPOLUOGO: QUADERNI. ROSEGAFERRO. VOLPARE E PIZZOLETTA';D1;20;Abitazioni civili;N;2.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D1;VR00000445;21;Abitazioni di tipo economico;NORMALE;P;810;1200;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A SUD DEL CAPOLUOGO: QUADERNI. ROSEGAFERRO. VOLPARE E PIZZOLETTA';D1;20;Abitazioni civili;N;2.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D1;VR00000445;1;Ville e Villini;NORMALE;P;1100;1600;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A SUD DEL CAPOLUOGO: QUADERNI. ROSEGAFERRO. VOLPARE E PIZZOLETTA';D1;20;Abitazioni civili;N;2.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D1;VR00000445;5;Negozi;NORMALE;P;1050;1550;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A SUD DEL CAPOLUOGO: QUADERNI. ROSEGAFERRO. VOLPARE E PIZZOLETTA';D1;20;Abitazioni civili;N;2.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D1;VR00000445;6;Uffici;NORMALE;P;860;1150;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A SUD DEL CAPOLUOGO: QUADERNI. ROSEGAFERRO. VOLPARE E PIZZOLETTA';D1;20;Abitazioni civili;N;2.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;20;Abitazioni civili;NORMALE;P;1100;1600;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;21;Abitazioni di tipo economico;NORMALE;P;840;1200;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;1;Ville e Villini;NORMALE;P;1400;1900;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;5;Negozi;NORMALE;P;1050;1600;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;6;Uffici;NORMALE;P;1200;1800;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;D4;VR00000448;7;Capannoni tipici;OTTIMO;P;580;850;3.4;4.2;L;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;D;'TERRITORIO A NORD DEL CAPOLUOGO: DOSSOBUONO. CALURI. CALZONI. DOSDEGA. ALPO E RIZZA';D4;20;Abitazioni civili;N;5.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;R1;VR00001082;20;Abitazioni civili;NORMALE;P;810;1100;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';R1;0;Non presente; ;0.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;R1;VR00001082;1;Ville e Villini;NORMALE;P;970;1400;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';R1;0;Non presente; ;0.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;R1;VR00001082;5;Negozi;NORMALE;P;860;1250;nan;nan;nan;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';R1;0;Non presente; ;0.0
5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;R1;VR00001082;7;Capannoni tipici;OTTIMO;P;485;620;2.3;3.2;L;2021_2;5023096;D6EQ;L949;VILLAFRANCA DI VERONA;R;'TERRITORIO RURALE A SCARSA DENSITA EDIFICATORIA';R1;0;Non presente; ;0.0
5023097;D6ER;M172;ZEVIO;B;B1;VR00000337;20;Abitazioni civili;NORMALE;P;1000;1500;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;B;'CAPOLUOGO. FRAZ. SANTA MARIA E COMPARTI EDIFICATI LIMITROFI';B1;20;Abitazioni civili;N;2.0
5023097;D6ER;M172;ZEVIO;B;B1;VR00000337;21;Abitazioni di tipo economico;NORMALE;P;990;1400;3.9;4.7;L;2021_2;5023097;D6ER;M172;ZEVIO;B;'CAPOLUOGO. FRAZ. SANTA MARIA E COMPARTI EDIFICATI LIMITROFI';B1;20;Abitazioni civili;N;2.0
5023097;D6ER;M172;ZEVIO;B;B1;VR00000337;1;Ville e Villini;NORMALE;P;1500;2050;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;B;'CAPOLUOGO. FRAZ. SANTA MARIA E COMPARTI EDIFICATI LIMITROFI';B1;20;Abitazioni civili;N;2.0
5023097;D6ER;M172;ZEVIO;B;B1;VR00000337;5;Negozi;NORMALE;P;1200;1500;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;B;'CAPOLUOGO. FRAZ. SANTA MARIA E COMPARTI EDIFICATI LIMITROFI';B1;20;Abitazioni civili;N;2.0
5023097;D6ER;M172;ZEVIO;B;B1;VR00000337;6;Uffici;NORMALE;P;880;1050;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;B;'CAPOLUOGO. FRAZ. SANTA MARIA E COMPARTI EDIFICATI LIMITROFI';B1;20;Abitazioni civili;N;2.0
5023097;D6ER;M172;ZEVIO;D;D1;VR00000338;20;Abitazioni civili;NORMALE;P;960;1400;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTO RESIDENZIALE IN LOC.TA` CAMPAGNOLA E ZONE EDIFICATE LIMITROFE';D1;20;Abitazioni civili;N;3.0
5023097;D6ER;M172;ZEVIO;D;D1;VR00000338;1;Ville e Villini;NORMALE;P;1400;1650;0;0; ;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTO RESIDENZIALE IN LOC.TA` CAMPAGNOLA E ZONE EDIFICATE LIMITROFE';D1;20;Abitazioni civili;N;3.0
5023097;D6ER;M172;ZEVIO;D;D1;VR00000338;7;Capannoni tipici;OTTIMO;P;530;620;3.3;3.9;L;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTO RESIDENZIALE IN LOC.TA` CAMPAGNOLA E ZONE EDIFICATE LIMITROFE';D1;20;Abitazioni civili;N;3.0
5023097;D6ER;M172;ZEVIO;D;D5;VR00001288;20;Abitazioni civili;NORMALE;P;800;1200;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTI EDIFICATI  FRAZ. DI VOLON.BOSCO.PERZACCO. E TERRITORIO A SCARSA DENSITA` EDILIZIA';D5;20;Abitazioni civili;N;0.0
5023097;D6ER;M172;ZEVIO;D;D5;VR00001288;1;Ville e Villini;NORMALE;P;1200;1500;0;0; ;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTI EDIFICATI  FRAZ. DI VOLON.BOSCO.PERZACCO. E TERRITORIO A SCARSA DENSITA` EDILIZIA';D5;20;Abitazioni civili;N;0.0
5023097;D6ER;M172;ZEVIO;D;D5;VR00001288;7;Capannoni tipici;NORMALE;P;355;410;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;D;'COMPARTI EDIFICATI  FRAZ. DI VOLON.BOSCO.PERZACCO. E TERRITORIO A SCARSA DENSITA` EDILIZIA';D5;20;Abitazioni civili;N;0.0
5023097;D6ER;M172;ZEVIO;R;R1;VR00001287;20;Abitazioni civili;NORMALE;P;800;1200;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;R;'FASCIA DEL TERRITORIO COMUNALE A NORD A SCARSA DENSITA` EDLIZIA E A PREVALENTE DESTINAZIONE RURALE';R1;0;Non presente; ;0.0
5023097;D6ER;M172;ZEVIO;R;R1;VR00001287;1;Ville e Villini;NORMALE;P;1200;1500;0;0; ;2021_2;5023097;D6ER;M172;ZEVIO;R;'FASCIA DEL TERRITORIO COMUNALE A NORD A SCARSA DENSITA` EDLIZIA E A PREVALENTE DESTINAZIONE RURALE';R1;0;Non presente; ;0.0
5023097;D6ER;M172;ZEVIO;R;R2;VR00001289;20;Abitazioni civili;NORMALE;P;800;1200;nan;nan;nan;2021_2;5023097;D6ER;M172;ZEVIO;R;'FASCIA DEL TERRITORIO COMUNALE A SUD A SCARSA DENSITA` EDLIZIA E A PREVALENTE DESTINAZIONE RURALE';R2;0;Non presente; ;0.0
5023097;D6ER;M172;ZEVIO;R;R2;VR00001289;1;Ville e Villini;NORMALE;P;1200;1500;0;0; ;2021_2;5023097;D6ER;M172;ZEVIO;R;'FASCIA DEL TERRITORIO COMUNALE A SUD A SCARSA DENSITA` EDLIZIA E A PREVALENTE DESTINAZIONE RURALE';R2;0;Non presente; ;0.0
5023098;D6ES;M178;ZIMELLA;B;B1;VR00000340;20;Abitazioni civili;NORMALE;P;570;850;nan;nan;nan;2021_2;5023098;D6ES;M178;ZIMELLA;B;'PRINCIPALI AGGLOMERATI EDIFICATI DI  S.TO STEFANO. BONALDO. VOLPINO E LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023098;D6ES;M178;ZIMELLA;B;B1;VR00000340;1;Ville e Villini;NORMALE;P;740;1100;nan;nan;nan;2021_2;5023098;D6ES;M178;ZIMELLA;B;'PRINCIPALI AGGLOMERATI EDIFICATI DI  S.TO STEFANO. BONALDO. VOLPINO E LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023098;D6ES;M178;ZIMELLA;B;B1;VR00000340;5;Negozi;NORMALE;P;1000;1250;0;0; ;2021_2;5023098;D6ES;M178;ZIMELLA;B;'PRINCIPALI AGGLOMERATI EDIFICATI DI  S.TO STEFANO. BONALDO. VOLPINO E LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023098;D6ES;M178;ZIMELLA;B;B1;VR00000340;6;Uffici;NORMALE;P;670;870;0;0; ;2021_2;5023098;D6ES;M178;ZIMELLA;B;'PRINCIPALI AGGLOMERATI EDIFICATI DI  S.TO STEFANO. BONALDO. VOLPINO E LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023098;D6ES;M178;ZIMELLA;B;B1;VR00000340;7;Capannoni tipici;SCADENTE;P;300;405;0;0; ;2021_2;5023098;D6ES;M178;ZIMELLA;B;'PRINCIPALI AGGLOMERATI EDIFICATI DI  S.TO STEFANO. BONALDO. VOLPINO E LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023098;D6ES;M178;ZIMELLA;E;E1;VR00001057;20;Abitazioni civili;NORMALE;P;570;850;nan;nan;nan;2021_2;5023098;D6ES;M178;ZIMELLA;E;'FRAZIONE DI ZIMELLA E COMPARTI LIMITROFI EDIFICATI';E1;20;Abitazioni civili;N;0.0
5023098;D6ES;M178;ZIMELLA;E;E1;VR00001057;1;Ville e Villini;NORMALE;P;740;1100;nan;nan;nan;2021_2;5023098;D6ES;M178;ZIMELLA;E;'FRAZIONE DI ZIMELLA E COMPARTI LIMITROFI EDIFICATI';E1;20;Abitazioni civili;N;0.0
5023098;D6ES;M178;ZIMELLA;E;E1;VR00001057;5;Negozi;NORMALE;P;1000;1250;0;0; ;2021_2;5023098;D6ES;M178;ZIMELLA;E;'FRAZIONE DI ZIMELLA E COMPARTI LIMITROFI EDIFICATI';E1;20;Abitazioni civili;N;0.0
5023098;D6ES;M178;ZIMELLA;E;E1;VR00001057;6;Uffici;NORMALE;P;670;870;0;0; ;2021_2;5023098;D6ES;M178;ZIMELLA;E;'FRAZIONE DI ZIMELLA E COMPARTI LIMITROFI EDIFICATI';E1;20;Abitazioni civili;N;0.0
5023098;D6ES;M178;ZIMELLA;E;E1;VR00001057;7;Capannoni tipici;OTTIMO;P;375;530;2;2.8;L;2021_2;5023098;D6ES;M178;ZIMELLA;E;'FRAZIONE DI ZIMELLA E COMPARTI LIMITROFI EDIFICATI';E1;20;Abitazioni civili;N;0.0
5023098;D6ES;M178;ZIMELLA;R;R1;VR00001058;7;Capannoni tipici;OTTIMO;P;375;530;2;2.8;L;2021_2;5023098;D6ES;M178;ZIMELLA;R;'TERRITORIO COMUNALE A SCARSA DENSITA` EDILIZIA E A PREVALENTE DESTINAZIONE RURALE';R1;0;Non presente; ;0.0
5023091;D6AA;L781;VERONA;B;B2;VR00000844;20;Abitazioni civili;NORMALE;P;2700;3800;8;11.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'CENTRO STORICO. S.STEFANO. S.MARIA ROCCA MAGGIORE. LUNGADIGE PORTA VITTORIA';B2;20;Abitazioni civili;N;1.0
5023091;D6AA;L781;VERONA;B;B2;VR00000844;20;Abitazioni civili;OTTIMO; ;4000;5600;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'CENTRO STORICO. S.STEFANO. S.MARIA ROCCA MAGGIORE. LUNGADIGE PORTA VITTORIA';B2;20;Abitazioni civili;N;1.0
5023091;D6AA;L781;VERONA;B;B2;VR00000844;21;Abitazioni di tipo economico;NORMALE;P;2100;3100;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'CENTRO STORICO. S.STEFANO. S.MARIA ROCCA MAGGIORE. LUNGADIGE PORTA VITTORIA';B2;20;Abitazioni civili;N;1.0
5023091;D6AA;L781;VERONA;B;B2;VR00000844;5;Negozi;NORMALE;P;2500;5000;15;30;L;2021_1;5023091;D6AA;L781;VERONA;B;'CENTRO STORICO. S.STEFANO. S.MARIA ROCCA MAGGIORE. LUNGADIGE PORTA VITTORIA';B2;20;Abitazioni civili;N;1.0
5023091;D6AA;L781;VERONA;B;B2;VR00000844;6;Uffici;NORMALE;P;1950;2900;7;10.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'CENTRO STORICO. S.STEFANO. S.MARIA ROCCA MAGGIORE. LUNGADIGE PORTA VITTORIA';B2;20;Abitazioni civili;N;1.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;20;Abitazioni civili;NORMALE;P;1800;2500;6.5;9.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;21;Abitazioni di tipo economico;NORMALE;P;1450;1950;6.5;8;L;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;13;Box;NORMALE;P;1600;2200;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;1;Ville e Villini;NORMALE;P;2400;3800;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;5;Negozi;NORMALE;P;1300;2600;9.5;19;L;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B5;VR00000839;6;Uffici;NORMALE;P;1400;2100;7;10.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'B.GO TRENTO. PINDEMONTE. VALDONEGA';B5;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;B;B6;VR00001296;20;Abitazioni civili;NORMALE;P;1550;2250;7;10;L;2021_1;5023091;D6AA;L781;VERONA;B;'VERONETTA';B6;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B6;VR00001296;21;Abitazioni di tipo economico;NORMALE;P;1100;1600;5.5;8;L;2021_1;5023091;D6AA;L781;VERONA;B;'VERONETTA';B6;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B6;VR00001296;5;Negozi;NORMALE;P;1150;2250;6;12;L;2021_1;5023091;D6AA;L781;VERONA;B;'VERONETTA';B6;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B6;VR00001296;6;Uffici;NORMALE;P;1600;2300;6;9;L;2021_1;5023091;D6AA;L781;VERONA;B;'VERONETTA';B6;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;20;Abitazioni civili;NORMALE;P;1800;2550;7;10.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;21;Abitazioni di tipo economico;NORMALE;P;1650;2100;6;8;L;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;13;Box;NORMALE;P;1150;1700;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;1;Ville e Villini;NORMALE;P;2000;3000;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;5;Negozi;NORMALE;P;1200;2000;9.5;17.5;L;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;B;B7;VR00001297;6;Uffici;NORMALE;P;1450;2150;7.5;11;L;2021_1;5023091;D6AA;L781;VERONA;B;'S.ZENO. PORTA PALIO. VALVERDE. CITTADELLA. PORTA NUOVA (DENTRO MURA)';B7;20;Abitazioni civili;N;0.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;20;Abitazioni civili;NORMALE;P;1450;2000;6;7.5;L;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;21;Abitazioni di tipo economico;NORMALE;P;1150;1650;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;13;Box;NORMALE;P;600;850;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;1;Ville e Villini;NORMALE;P;2000;3000;nan;nan; ;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;5;Negozi;NORMALE;P;1550;2350;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C1;VR00000472;6;Uffici;NORMALE;P;1300;1900;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'PONTE CRENCANO. QUINZANO. AVESA. PARONA. PRIMA COLLINA A NORD DELLA CITTA`';C1;20;Abitazioni civili;N;2.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;20;Abitazioni civili;NORMALE;P;1250;1650;5.5;7;L;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;21;Abitazioni di tipo economico;NORMALE;P;1050;1500;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;13;Box;NORMALE;P;500;750;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;1;Ville e Villini;NORMALE;P;1600;2400;nan;nan; ;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;5;Negozi;NORMALE;P;1400;2100;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C2;VR00000474;6;Uffici;NORMALE;P;1300;1900;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO VENEZIA. BIONDELLA';C2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;20;Abitazioni civili;NORMALE;P;1100;1450;5;6.5;L;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;21;Abitazioni di tipo economico;NORMALE;P;950;1300;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;13;Box;NORMALE;P;700;950;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;1;Ville e Villini;NORMALE;P;1600;2400;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;5;Negozi;NORMALE;P;1500;2500;8;14;L;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;C;C3;VR00000477;6;Uffici;NORMALE;P;1000;1750;6;9.5;L;2021_1;5023091;D6AA;L781;VERONA;C;'B.GO MILANO. NAVIGATORI. SAVAL. STADIO. P.TA NUOVA (FUORI MURA)';C3;20;Abitazioni civili;N;4.0
5023091;D6AA;L781;VERONA;D;D2;VR00000475;20;Abitazioni civili;NORMALE;P;1000;1300;6;7;L;2021_1;5023091;D6AA;L781;VERONA;D;'S.CROCE. B.GO TRIESTE. PORTO S.PANCRAZIO. S.MICHELE. MOLINI';D2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;D;D2;VR00000475;21;Abitazioni di tipo economico;NORMALE;P;850;1100;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;D;'S.CROCE. B.GO TRIESTE. PORTO S.PANCRAZIO. S.MICHELE. MOLINI';D2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;D;D2;VR00000475;13;Box;NORMALE;P;650;900;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;D;'S.CROCE. B.GO TRIESTE. PORTO S.PANCRAZIO. S.MICHELE. MOLINI';D2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;D;D2;VR00000475;1;Ville e Villini;NORMALE;P;1600;2500;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;D;'S.CROCE. B.GO TRIESTE. PORTO S.PANCRAZIO. S.MICHELE. MOLINI';D2;20;Abitazioni civili;N;3.0
5023091;D6AA;L781;VERONA;D;D2;VR00000475;5;Negozi;NORMALE;P;1300;1900;nan;nan;nan;2021_1;5023091;D6AA;L781;VERONA;D;'S.CROCE. B.GO TRIESTE. PORTO S.PANCRAZIO. S.MICHELE. MOLINI';D2;20;Abitazioni civili;N;3.0
